filename,b_bgr_mean,g_bgr_mean,r_bgr_mean,h_hsv_mean,s_hsv_mean,v_hsv_mean,l_lab_mean,a_lab_mean,b_lab_mean,b_bgr_std,g_bgr_std,r_bgr_std,h_hsv_std,s_hsv_std,v_hsv_std,l_lab_std,a_lab_std,b_lab_std,image,page,color,index
7668.jpg,45.07585640939315,111.5330990657352,162.8952108408383,17.205874926353,190.3983250568134,162.96109334231124,129.92494318660044,142.4203349886373,170.88275397693798,34.7464754490649,46.0335847085271,47.572920152988,9.655604516989934,40.250288432942604,47.45379189880485,44.631709172837915,8.701298494720096,11.976171444102764,"https://lh3.googleusercontent.com/ci/AC_FhM9T5-qiXT-c_s3y6VF0dVfT-bTU2gS5wxXCrvf4MkRQ_8hEJVMR8C4wIv7f2hibuom-4BetCw=w218-c-h218-fcrop64=1,15800000ea7effff-rw-v1",https://artsandculture.google.com/asset/english-beach-molly-lamb-bobak-1922-2014/RAGahE3zZ2g_Ww,ORANGE,7668
1722.jpg,115.31228431950173,153.73070448615437,165.2091995623264,29.863816177089472,81.82865499537075,167.41945122464438,161.52798585977612,126.75225149398199,149.90242824678057,46.98291848999902,44.27429774376945,42.31093848007958,17.086772742638765,42.378230208726315,42.997637030869406,42.08041012328117,6.379253102969219,11.744768160988444,https://lh3.googleusercontent.com/ci/AC_FhM-bNDtLEhlOopH9pFOD6-_tzyS9N85tK6D7LZadTAizGehLqMX64wxvUObpryM6m0HaeBqIYg=w218-c-h218-rw-v1,https://artsandculture.google.com/asset/quaternary-rhythm-shakir-hassan-al-said/wgGwWoPrn4R3Dg,YELLOW,1722
5020.jpg,154.69819459641445,171.51281457789747,155.5675869034593,61.02135762982914,77.56455685548354,182.96626967426985,174.0601380355189,120.76150997390792,135.0123516539012,59.17318578778716,54.44843741797835,60.70701714482437,36.36995716570952,38.7723531047575,52.65690716592882,52.79188464974896,8.66916768517927,18.96438556846653,"https://lh3.googleusercontent.com/ci/AC_FhM_FdJmE9MzqDTbiFPRw0ti-ViSAVQc_h9nC-Wl_w9h_UVnCKAs0WtDp5sp5Aw4yFLiM2DzBKZI=w218-c-h218-fcrop64=1,000010d1ffffd3b0-rw-v1",https://artsandculture.google.com/asset/renewal-elmer-borlongan/oQHZlbfdm9-ZUQ,TEAL,5020
4383.jpg,78.1109123811127,80.02760710377915,79.58235838734113,45.013971887888225,92.39243329686053,95.14662065482703,85.3293493813652,128.6998148304015,129.91364363269085,51.011517416324175,40.2619750450886,38.07017358136534,40.44547327511454,29.679771522356123,47.0903325336669,43.69223675382044,2.9520890104319726,13.364661063297854,https://lh3.googleusercontent.com/ci/AC_FhM8v0fpQD7YmXpOURWCeb5YNXd_9-ox-WiYUzsf-bqqrknWo5MgZ333PqoBHeNxACRMCmUED8g=w218-c-h218-rw-v1,https://artsandculture.google.com/asset/windsor-castle-from-the-south-perhaps-jan-griffier-the-elder-ca-1645%E2%80%931718-dutch-active-in-britain-from-ca-1672-after-jan-vorsterman-ca-1643%E2%80%93after-1685-dutch-and-unknown-artist-seventeenth-century/-gGgXwoCiYpkpg,TEAL,4383
6555.jpg,86.8311379513509,128.07983334736133,112.45172965238616,44.30571921555425,100.86228011110175,129.34439441124485,128.8563883511489,114.80567713155459,148.69779479841765,62.673886360445806,60.76255581675642,64.92336879028508,16.376219518713174,43.8616421262953,62.02224118814546,61.10878204655882,7.213387608068215,11.450283483587198,"https://lh3.googleusercontent.com/ci/AC_FhM-KzNIMZ6HI4HQ_FVMblIv-ZiZ5CgwLncaDyu1A-sNknUivqT2DnVC4lXnw7h9HhDxiWv4F1w=w218-c-h218-fcrop64=1,1e2a0000e1d4ffff-rw-v1",https://artsandculture.google.com/asset/the-pita-ram%C3%B3n-c%C3%B3rdoba-calder%C3%B3n/FwE7bGX4PMog1w,GREEN,6555
7301.jpg,85.30609797155121,115.31236848750105,153.33881828128946,34.61139634710883,105.79683949162528,154.36655163706757,131.72405521420757,139.49997895800016,150.2309359481525,29.322388404811765,33.9690194541157,49.0927277380122,48.634418807890185,53.559245161827135,48.134652797134805,35.87878023367403,12.2025358493371,16.250938917387803,"https://lh3.googleusercontent.com/ci/AC_FhM883gODkIDGX8dr4fZHk41pEAFRBUD5d8JtT8gdDRQoRmpoo7baIAeF0wVbuK06yObHzUk56w=w218-c-h218-fcrop64=1,16da0000fc53ffff-rw-v1",https://artsandculture.google.com/asset/portrait-of-madame-champsaur-claude-%C3%89mile-schuffenecker/CwFdyyNgndgfGw,ORANGE,7301
10556.jpg,73.60150660718794,88.76241477990068,108.4773377661813,14.082568807339449,94.55407793956738,108.4889739920882,98.56621917347024,134.1706506186348,140.3302752293578,49.36261515411561,47.533474537521606,44.21424229017145,8.900810860264817,47.731212688011766,44.199972355557975,48.24771833002051,4.812453560591499,6.2328225356747,https://lh3.googleusercontent.com/ci/AC_FhM9NkuQoLQLr1fcjiQ08aeCkxzEMKJoPjcsBCrZB3jEdt7mWhQG0UWkk1Y8n_8AuxqVNuBn1VTc=w218-c-h218-rw-v1,https://artsandculture.google.com/asset/ponte-da-tabatinguera-tabatinguera-bridge-almeida-j%C3%BAnior/DgFPuIIud3_QzA,BROWN,10556
7407.jpg,66.0629366214965,100.21427068428584,147.06981735544147,20.70663243834694,158.71519653227844,151.46521757427826,119.46004124231968,144.0498274556014,155.43988300648093,45.63945931471896,51.14276511131244,53.42649431034863,28.843544226488287,53.88947331579203,48.489083940154515,48.45478811222763,14.393197274382922,14.91011367812343,https://lh3.googleusercontent.com/ci/AC_FhM8jK8AWz-Vjay20wRIWaqpcfKBV-dc34zjbDwgmanc84ZbuIpmrGh6iMfKBa02vb6JHeOMwwcE=w218-c-h218-rw-v1,https://artsandculture.google.com/asset/palimpseste-mohammad-khadda/-QEnqh967n3wWQ,ORANGE,7407
5771.jpg,126.58189546334484,151.39800942681592,139.49404511404765,50.701350896389194,57.20282383637741,154.12305361501558,155.04471424964228,119.239626294083,139.8801868529585,48.36918949279991,40.01788450332397,44.81679061326325,25.309100115052455,33.600999774784896,40.80385881261808,40.14899916718028,6.71176812191472,11.069062818029428,https://lh3.googleusercontent.com/ci/AC_FhM_f_sBqyNk14TE7Np-pyD3tv9iw4w58Wxak65vuBhteyguqiDU7xa38yXnjFSIwZE9ZKJ3uUsJk=w218-c-h218-rw-v1,https://artsandculture.google.com/asset/view-of-auvers-vincent-van-gogh/uAEMcOt3lSbkOg,GREEN,5771
4479.jpg,133.0596751115226,155.18098224055214,132.80285750357714,58.38915074488679,82.05925427152597,161.89889319080885,157.7670861038633,117.105125831159,137.31369413349046,34.295280255739584,40.65858399193687,64.17642152003411,30.08454722298299,50.314710093199885,44.505675819574066,42.104439586916214,11.46200288468465,12.490662658390079,https://lh3.googleusercontent.com/ci/AC_FhM8mD4dobhcmSHkMPzsjrA4K9K7cwvGADmJ-X2ujrCweAQl0WVHvA5QQMzlHgZ1wwsKUMnGs5tw=w218-c-h218-rw-v1,https://artsandculture.google.com/asset/landscape-trees-hafidh-al-droubi/bAFl_L2N9DzoLg,TEAL,4479
